seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
7,4,0,Manhattan (H),0.936812698841095,0.5507202744483948,0.3860924243927002
12,4,0,Minkowski (P),0.9714170694351196,0.20565570890903473,0.7657613605260849
12,4,0,Minkowski (G),0.9714170694351196,0.2585810124874115,0.7128360569477081
12,4,0,Minkowski (H),0.9714170694351196,0.2721441686153412,0.6992729008197784
12,4,0,Euclidiana (P),0.9714170694351196,0.20891280472278595,0.7625042647123337
12,4,0,Euclidiana (G),0.9714170694351196,0.14663714170455933,0.8247799277305603
12,4,0,Euclidiana (H),0.9714170694351196,0.34892454743385315,0.6224925220012665
12,4,0,Manhattan (P),0.9714170694351196,0.6949847936630249,0.2764322757720947
12,4,0,Manhattan (G),0.9714170694351196,0.860654890537262,0.11076217889785767
12,4,0,Manhattan (H),0.9714170694351196,0.854629397392273,0.11678767204284668
42,4,0,Minkowski (P),0.6043389439582825,0.38365140557289124,0.22068753838539124
42,4,0,Minkowski (G),0.6043389439582825,0.44355177879333496,0.1607871651649475
42,4,0,Minkowski (H),0.6043389439582825,0.41166096925735474,0.19267797470092773
42,4,0,Euclidiana (P),0.6043389439582825,0.24290402233600616,0.3614349216222763
42,4,0,Euclidiana (G),0.6043389439582825,0.18846093118190765,0.4158780127763748
42,4,0,Euclidiana (H),0.6043389439582825,0.42473769187927246,0.17960125207901
42,4,0,Manhattan (P),0.6043389439582825,0.4105272591114044,0.19381168484687805
42,4,0,Manhattan (G),0.6043389439582825,0.49415725469589233,0.11018168926239014
42,4,0,Manhattan (H),0.6043389439582825,0.37826991081237793,0.22606903314590454
65,4,0,Minkowski (P),0.8350807428359985,0.3949366509914398,0.4401440918445587
65,4,0,Minkowski (G),0.8350807428359985,0.6701841950416565,0.16489654779434204
65,4,0,Minkowski (H),0.8350807428359985,0.39465025067329407,0.44043049216270447
65,4,0,Euclidiana (P),0.8350807428359985,0.2988382875919342,0.5362424552440643
65,4,0,Euclidiana (G),0.8350807428359985,0.42463430762290955,0.410446435213089
65,4,0,Euclidiana (H),0.8350807428359985,0.5461180806159973,0.2889626622200012
65,4,0,Manhattan (P),0.8350807428359985,0.5349263548851013,0.3001543879508972
65,4,0,Manhattan (G),0.8350807428359985,0.6508806943893433,0.18420004844665527
65,4,0,Manhattan (H),0.8350807428359985,0.5581543445587158,0.2769263982772827
87,4,0,Minkowski (P),0.3549093008041382,0.29208219051361084,0.06282711029052734
87,4,0,Minkowski (G),0.3549093008041382,0.4412851333618164,-0.08637583255767822
87,4,0,Minkowski (H),0.3549093008041382,0.21991874277591705,0.13499055802822113
