seed,branch,amostra,metrica,valor
107,mobilenet_orig,2,complexity,0.6000471328968485
107,mobilenet_orig,3,faithfulness,0.490937739610672
107,mobilenet_orig,3,robustness,1.6076050996780396
107,mobilenet_orig,3,complexity,0.5267588283492947
107,mobilenet_orig,4,faithfulness,0.12886756658554077
107,mobilenet_orig,4,robustness,1.4539368152618408
107,mobilenet_orig,4,complexity,0.4728403331893298
107,mobilenet_orig,5,faithfulness,0.13662070035934448
107,mobilenet_orig,5,robustness,1.6054210662841797
107,mobilenet_orig,5,complexity,0.49101955850631485
107,mobilenet_recplot,0,faithfulness,0.08355080336332321
107,mobilenet_recplot,0,robustness,1.6256921291351318
107,mobilenet_recplot,0,complexity,0.5130538102766684
107,mobilenet_recplot,1,faithfulness,-0.3872498869895935
107,mobilenet_recplot,1,robustness,1.9903051853179932
107,mobilenet_recplot,1,complexity,0.4158223908575793
107,mobilenet_recplot,2,faithfulness,0.012562621384859085
107,mobilenet_recplot,2,robustness,1.443491816520691
107,mobilenet_recplot,2,complexity,0.5446419707005736
107,mobilenet_recplot,3,faithfulness,0.23301991820335388
107,mobilenet_recplot,3,robustness,2.4343836307525635
107,mobilenet_recplot,3,complexity,0.4482085668683447
107,mobilenet_recplot,4,faithfulness,-0.10743467509746552
107,mobilenet_recplot,4,robustness,1.1192747354507446
107,mobilenet_recplot,4,complexity,0.5174875050085019
107,mobilenet_recplot,5,faithfulness,0.2853490114212036
107,mobilenet_recplot,5,robustness,1.9314314126968384
107,mobilenet_recplot,5,complexity,0.6146836899808167
107,effnet_orig,0,faithfulness,-0.07352390885353088
107,effnet_orig,0,robustness,1.2680264711380005
107,effnet_orig,0,complexity,0.2608605207204642
107,effnet_orig,1,faithfulness,-0.3118666112422943
107,effnet_orig,1,robustness,0.5648752450942993
107,effnet_orig,1,complexity,0.4983769201048261
107,effnet_orig,2,faithfulness,-0.05111880600452423
107,effnet_orig,2,robustness,1.0805155038833618
107,effnet_orig,2,complexity,0.36923574265822334
107,effnet_orig,3,faithfulness,0.254993736743927
107,effnet_orig,3,robustness,2.15574049949646
107,effnet_orig,3,complexity,0.39699506367311227
107,effnet_orig,4,faithfulness,0.07265233993530273
107,effnet_orig,4,robustness,2.7594666481018066
107,effnet_orig,4,complexity,0.4090870992796148
107,effnet_orig,5,faithfulness,-0.13545972108840942
107,effnet_orig,5,robustness,2.1184816360473633
107,effnet_orig,5,complexity,0.3905598376164388
107,effnet_recplot,0,faithfulness,0.3768189251422882
107,effnet_recplot,0,robustness,1.0542590618133545
107,effnet_recplot,0,complexity,0.27249031934815965
107,effnet_recplot,1,faithfulness,0.2255369871854782
107,effnet_recplot,1,robustness,1.2816981077194214
107,effnet_recplot,1,complexity,0.3778219144114778
107,effnet_recplot,2,faithfulness,0.17782874405384064
107,effnet_recplot,2,robustness,1.7058799266815186
107,effnet_recplot,2,complexity,0.4809379073630947
107,effnet_recplot,3,faithfulness,-0.26673179864883423
107,effnet_recplot,3,robustness,3.1186065673828125
107,effnet_recplot,3,complexity,0.42515108764180404
107,effnet_recplot,4,faithfulness,0.05445089936256409
107,effnet_recplot,4,robustness,1.5990338325500488
107,effnet_recplot,4,complexity,0.30208169649836114
107,effnet_recplot,5,faithfulness,0.47438105940818787
107,effnet_recplot,5,robustness,2.9889516830444336
107,effnet_recplot,5,complexity,0.5087863588634147
121,mobilenet_orig,0,faithfulness,0.20383253693580627
121,mobilenet_orig,0,robustness,2.016695737838745
121,mobilenet_orig,0,complexity,0.3826023724455683
121,mobilenet_orig,1,faithfulness,0.003996897488832474
121,mobilenet_orig,1,robustness,1.8993051052093506
121,mobilenet_orig,1,complexity,0.4677229992186524
121,mobilenet_orig,2,faithfulness,0.16818104684352875
121,mobilenet_orig,2,robustness,1.6959832906723022
121,mobilenet_orig,2,complexity,0.48551397548266106
121,mobilenet_orig,3,faithfulness,0.19756290316581726
121,mobilenet_orig,3,robustness,1.7308238744735718
121,mobilenet_orig,3,complexity,0.4406505323259048
121,mobilenet_orig,4,faithfulness,-0.09991705417633057
121,mobilenet_orig,4,robustness,1.1203539371490479
121,mobilenet_orig,4,complexity,0.4650154736317096
121,mobilenet_orig,5,faithfulness,-0.036137647926807404
121,mobilenet_orig,5,robustness,1.1785070896148682
121,mobilenet_orig,5,complexity,0.47181253088775393
121,mobilenet_recplot,0,faithfulness,0.17157667875289917
121,mobilenet_recplot,0,robustness,1.8907257318496704
121,mobilenet_recplot,0,complexity,0.40104100293632783
121,mobilenet_recplot,1,faithfulness,-0.301530122756958
121,mobilenet_recplot,1,robustness,3.047290563583374
121,mobilenet_recplot,1,complexity,0.4521841646954488
121,mobilenet_recplot,2,faithfulness,-0.1133398562669754
121,mobilenet_recplot,2,robustness,1.4437814950942993
121,mobilenet_recplot,2,complexity,0.524547581477589
