seed,branch,amostra,metrica,valor
7,effnet_recplot,24,robustness,1.092073678970337
7,effnet_recplot,24,complexity,0.1890206873533243
7,effnet_recplot,25,faithfulness,0.17630541324615479
7,effnet_recplot,25,robustness,1.0132358074188232
7,effnet_recplot,25,complexity,0.1484634035603402
7,effnet_recplot,26,faithfulness,0.16447171568870544
7,effnet_recplot,26,robustness,1.049154281616211
7,effnet_recplot,26,complexity,0.0742091827833453
7,effnet_recplot,27,faithfulness,0.2808821499347687
7,effnet_recplot,27,robustness,1.2527289390563965
7,effnet_recplot,27,complexity,0.1340328426995378
7,effnet_recplot,28,faithfulness,0.3566213548183441
7,effnet_recplot,28,robustness,1.2287681102752686
7,effnet_recplot,28,complexity,0.3319044769999669
7,effnet_recplot,29,faithfulness,-0.09180881828069687
7,effnet_recplot,29,robustness,1.216611385345459
7,effnet_recplot,29,complexity,0.4597945738718301
7,effnet_recplot,30,faithfulness,-0.10594059526920319
7,effnet_recplot,30,robustness,1.139711856842041
7,effnet_recplot,30,complexity,0.31542901050543076
7,effnet_recplot,31,faithfulness,0.19334611296653748
7,effnet_recplot,31,robustness,2.9193527698516846
7,effnet_recplot,31,complexity,0.10572704726626721
7,effnet_recplot,32,faithfulness,0.1373848021030426
7,effnet_recplot,32,robustness,1.4154433012008667
7,effnet_recplot,32,complexity,0.199936106488142
7,effnet_recplot,33,faithfulness,0.20467165112495422
7,effnet_recplot,33,robustness,1.2422572374343872
7,effnet_recplot,33,complexity,0.29780296307960935
7,effnet_recplot,34,faithfulness,0.1390312761068344
7,effnet_recplot,34,robustness,2.7415084838867188
7,effnet_recplot,34,complexity,0.20517907444965097
7,effnet_recplot,35,faithfulness,0.39680570363998413
7,effnet_recplot,35,robustness,5.398894786834717
7,effnet_recplot,35,complexity,0.20675209705473185
7,effnet_recplot,36,faithfulness,-0.11620544642210007
7,effnet_recplot,36,robustness,1.1638675928115845
7,effnet_recplot,36,complexity,0.12766459226244062
7,effnet_recplot,37,faithfulness,0.21492528915405273
7,effnet_recplot,37,robustness,1.5868127346038818
7,effnet_recplot,37,complexity,0.2195705560558286
7,effnet_recplot,38,faithfulness,-0.20934617519378662
7,effnet_recplot,38,robustness,1.8450812101364136
7,effnet_recplot,38,complexity,0.2676524401232807
